user_id,campaign,group,age,income,region,impression,ad_spend,converted,revenue
558,B,B,47,6067,Urban,0,6.82,0,0
559,B,B,34,6195,Urban,0,6.4,0,0
560,B,B,37,3681,Urban,1,7.42,0,0
561,A,A,42,8152,Rural,0,1.51,0,0
562,A,A,39,9741,Urban,1,4.85,0,0
563,A,A,30,8840,Urban,1,3.15,0,0
564,A,A,36,3052,Urban,0,7.83,0,0
565,A,A,53,9281,Urban,1,8.85,0,0
566,A,A,29,4509,Rural,1,3.53,0,0
567,B,B,58,7016,Urban,1,1.86,0,0
568,B,B,36,9310,Rural,0,3.28,0,0
569,B,B,29,8533,Rural,1,1.94,0,0
570,A,A,26,6727,Rural,1,3.9,1,100
571,A,A,24,2681,Rural,1,5.84,0,0
572,B,B,45,8300,Urban,0,9.76,0,0
573,A,A,31,8478,Urban,0,4.59,0,0
574,A,A,48,5932,Urban,1,2.98,0,0
575,A,A,36,8403,Rural,1,2.5,0,0
576,B,B,64,4129,Urban,1,2.56,0,0
577,B,B,33,6849,Rural,1,2.73,0,0
578,A,A,22,7560,Urban,0,7.86,0,0
579,B,B,52,6016,Urban,1,1.55,0,0
580,B,B,29,9339,Urban,1,9.98,0,0
581,A,A,42,5302,Rural,0,5.7,0,0
582,A,A,38,2719,Urban,1,5.9,0,0
583,B,B,53,2074,Rural,0,4.22,0,0
584,B,B,40,3293,Rural,0,7.21,0,0
585,A,A,33,3922,Rural,0,5.24,0,0
586,A,A,56,8769,Urban,1,3.96,0,0
587,A,A,62,6157,Urban,1,3.39,0,0
588,B,B,59,6969,Rural,0,9.33,0,0
589,B,B,56,2319,Rural,1,3.62,0,0
590,A,A,31,4149,Rural,1,4.93,0,0
591,A,A,48,3452,Rural,1,4.15,0,0
592,A,A,22,6969,Rural,1,1.78,0,0
593,A,A,52,7841,Urban,0,2.67,0,0
594,B,B,40,9097,Urban,1,2.71,0,0
595,A,A,46,8398,Urban,1,7.24,0,0
596,A,A,60,3555,Rural,0,4.66,0,0
597,B,B,28,8713,Rural,0,8.04,0,0
598,A,A,35,6207,Urban,1,7.38,0,0
599,B,B,64,5032,Urban,1,2.73,0,0
600,B,B,29,9480,Rural,1,6.07,0,0
601,B,B,26,9141,Rural,1,7.69,0,0
602,A,A,27,2460,Rural,0,6.7,0,0
603,B,B,61,8851,Urban,1,6.4,0,0
604,A,A,34,2886,Rural,1,7.66,0,0
605,B,B,55,5533,Rural,1,1.51,0,0
606,B,B,24,5936,Rural,1,7.58,0,0
607,B,B,63,3115,Urban,1,3.45,1,120
608,A,A,30,3075,Rural,1,6.15,0,0
609,A,A,57,5876,Urban,0,3.18,1,100
610,B,B,59,6615,Rural,1,8.55,0,0
611,A,A,26,6907,Rural,0,5.33,0,0
612,B,B,44,9265,Urban,1,6.79,0,0
613,B,B,19,8379,Rural,1,8.15,0,0
614,B,B,22,3924,Urban,1,9.06,0,0
615,B,B,46,9541,Rural,1,7.59,0,0
616,A,A,54,7700,Urban,1,2.34,0,0
617,B,B,55,2926,Rural,1,8.69,1,120
618,A,A,36,6652,Urban,0,6.57,0,0
619,B,B,25,8792,Urban,0,6.49,0,0
620,B,B,62,4281,Rural,1,9.29,0,0
621,B,B,18,3055,Urban,1,3.24,0,0
622,B,B,39,9456,Rural,0,3.16,0,0
623,B,B,34,9805,Urban,1,5.62,0,0
624,A,A,24,6674,Rural,0,7.76,0,0
625,A,A,42,2541,Rural,0,5.03,0,0
626,B,B,62,4161,Rural,1,6.71,0,0
627,A,A,21,4251,Rural,1,5.07,0,0
628,A,A,53,3052,Urban,1,6.49,0,0
629,B,B,23,8786,Rural,0,8.4,0,0
630,B,B,48,6569,Rural,1,2.62,0,0
631,B,B,36,4744,Rural,0,7.26,0,0
632,B,B,61,8396,Rural,1,8.09,0,0
633,A,A,56,5869,Rural,1,5.02,0,0
634,A,A,44,7000,Urban,1,3.91,0,0
635,A,A,27,8041,Rural,1,1.12,1,100
636,A,A,43,6481,Urban,1,8.17,0,0
637,B,B,36,6157,Urban,1,3.95,0,0
638,B,B,56,6610,Rural,1,4.22,0,0
639,B,B,20,6525,Rural,1,4.02,0,0
640,B,B,62,6675,Urban,1,5.49,0,0
641,A,A,30,3560,Urban,0,7.32,0,0
642,A,A,45,5762,Urban,1,7.95,0,0
643,B,B,37,3164,Rural,1,4.53,0,0
644,A,A,45,8886,Urban,0,6.97,0,0
645,A,A,25,7419,Urban,0,7.49,0,0
646,B,B,58,4722,Rural,1,3.67,0,0
647,A,A,56,4358,Urban,1,1.87,0,0
648,B,B,18,2470,Rural,0,9.05,0,0
649,A,A,20,3416,Urban,0,7.09,0,0
650,A,A,30,7761,Rural,0,6.83,0,0
651,B,B,45,3468,Urban,1,1.53,0,0
652,B,B,42,9925,Rural,1,8.36,0,0
653,B,B,50,2808,Rural,1,6.09,0,0
654,A,A,55,2171,Urban,0,8.63,0,0
655,B,B,23,8719,Rural,1,9.77,0,0
656,A,A,61,6126,Urban,1,9.61,0,0
657,B,B,62,6142,Rural,0,8.7,0,0
658,A,A,49,6225,Rural,1,1.1,0,0
659,B,B,62,4399,Rural,1,8.97,0,0
660,B,B,64,7073,Rural,1,1.68,0,0
661,A,A,38,3645,Rural,1,8.66,0,0
662,A,A,33,7700,Rural,1,3.52,0,0
663,B,B,38,2057,Rural,1,6.49,0,0
664,A,A,28,3129,Urban,1,1.34,0,0
665,B,B,54,8955,Urban,1,7.94,0,0
666,A,A,53,3353,Rural,1,2.01,1,100
667,A,A,52,2767,Rural,1,4.7,0,0
668,B,B,36,5895,Rural,1,8.36,0,0
669,B,B,37,2682,Urban,1,7.26,0,0
670,A,A,35,5454,Rural,1,1.05,0,0
671,A,A,64,4008,Urban,1,4.63,0,0
672,A,A,58,9329,Rural,1,1.38,0,0
673,A,A,31,9140,Rural,1,7.06,0,0
674,B,B,32,8429,Rural,1,9.72,0,0
675,B,B,48,5142,Rural,1,6.9,0,0
676,A,A,18,3790,Rural,0,3.02,0,0
677,B,B,20,3477,Urban,1,4.2,0,0
678,A,A,33,2885,Rural,1,9.79,0,0
679,A,A,40,9734,Urban,1,3.02,0,0
680,A,A,28,5906,Urban,0,6.05,0,0
681,B,B,29,6492,Rural,1,4.6,0,0
682,A,A,27,3538,Rural,1,7.91,0,0
683,B,B,49,4073,Rural,1,8.81,0,0
684,B,B,33,2312,Urban,1,4.07,0,0
685,A,A,25,8269,Urban,0,6.94,0,0
686,B,B,55,9575,Urban,1,5.94,0,0
687,A,A,29,7684,Rural,0,3.51,0,0
688,A,A,41,7317,Urban,1,3.45,0,0
689,B,B,45,2810,Urban,1,5.85,0,0
690,A,A,25,4235,Urban,1,2.39,0,0
691,B,B,45,8841,Rural,1,8.3,0,0
692,B,B,53,9984,Urban,1,1.62,0,0
693,B,B,43,4857,Urban,1,1.85,0,0
694,A,A,25,4763,Rural,1,4.08,1,100
695,B,B,45,4032,Rural,0,2.06,0,0
696,A,A,45,3507,Rural,1,5.28,0,0
697,A,A,54,6545,Urban,1,4.6,0,0
698,B,B,58,4570,Urban,1,7.5,0,0
699,B,B,53,3894,Urban,1,9.58,0,0
700,A,A,44,7473,Rural,1,7.78,0,0
701,B,B,34,9129,Urban,0,2.62,0,0
702,B,B,26,4705,Rural,0,9.42,0,0
703,B,B,50,2596,Rural,1,4.53,0,0
704,A,A,37,4147,Urban,1,5.27,0,0
705,B,B,30,2615,Urban,1,4.79,0,0
706,A,A,45,2947,Urban,0,3.52,0,0
707,A,A,46,7677,Rural,1,9.06,0,0
708,B,B,30,6651,Rural,1,3.99,0,0
709,B,B,63,6373,Urban,0,6.21,0,0
710,A,A,52,5764,Rural,0,3.16,0,0
711,A,A,23,9866,Urban,1,8.18,0,0
712,B,B,35,4013,Urban,0,7.97,0,0
713,A,A,22,5697,Urban,1,3.67,0,0
714,B,B,64,2490,Rural,1,7.13,0,0
715,A,A,42,6350,Rural,1,7.33,0,0
716,B,B,19,4428,Urban,0,6.06,0,0
717,A,A,27,6987,Urban,1,6.41,0,0
718,B,B,47,2541,Rural,1,6.17,0,0
719,B,B,62,3287,Urban,0,1.74,0,0
720,A,A,22,3633,Rural,1,7.03,0,0
721,B,B,50,6920,Urban,0,5.23,0,0
722,A,A,18,4926,Rural,1,4.95,0,0
723,A,A,35,3352,Urban,1,8.74,0,0
724,A,A,49,9282,Rural,1,1.21,0,0
725,A,A,64,9443,Urban,0,3.26,0,0
726,B,B,28,9655,Rural,1,2.09,0,0
727,A,A,38,6376,Rural,1,1.32,0,0
728,A,A,43,3298,Rural,1,3.48,0,0
729,A,A,42,6868,Rural,0,9.9,0,0
730,B,B,39,8986,Urban,1,3.43,0,0
731,A,A,44,8862,Rural,1,6.97,0,0
732,B,B,30,5967,Rural,1,2.06,0,0
733,B,B,50,6423,Urban,0,6.42,0,0
734,A,A,51,4258,Rural,1,9.86,0,0
735,B,B,58,8870,Urban,1,3.63,0,0
736,A,A,52,7018,Rural,0,8.63,0,0
737,B,B,18,6647,Rural,0,9.98,0,0
738,B,B,38,4073,Rural,1,6.3,0,0
739,A,A,23,8170,Rural,0,3.78,0,0
740,B,B,45,2701,Rural,1,7.06,0,0
741,A,A,34,9250,Rural,1,8.6,0,0
742,B,B,22,3919,Urban,1,2.54,0,0
743,A,A,48,8825,Urban,1,5.07,0,0
744,A,A,22,4460,Rural,0,3.87,0,0
745,A,A,55,6262,Rural,1,3.55,0,0
746,A,A,20,9867,Urban,1,8.75,0,0
747,B,B,40,6264,Urban,1,4.79,0,0
748,A,A,54,9968,Rural,1,4.05,0,0
749,A,A,54,6324,Rural,1,6.43,0,0
750,A,A,27,8098,Rural,1,2.97,1,100
751,A,A,27,9776,Rural,1,3.07,0,0
752,B,B,36,2366,Rural,0,5.68,0,0
753,A,A,34,2527,Rural,1,4.68,0,0
754,B,B,38,6886,Urban,1,3.65,0,0
755,A,A,31,5718,Rural,1,1.49,0,0
756,A,A,26,5609,Rural,1,5.69,0,0
757,A,A,63,5935,Urban,0,8.35,0,0
758,A,A,18,6619,Urban,0,8.66,0,0
759,A,A,62,7191,Urban,1,3.12,0,0
760,A,A,30,7764,Urban,1,6.4,0,0
761,B,B,21,4153,Rural,1,8.7,0,0
762,B,B,18,8875,Urban,1,4.68,0,0
763,A,A,57,3908,Urban,1,9.39,0,0
764,A,A,49,5012,Rural,0,9.13,0,0
765,A,A,51,9856,Urban,0,2.87,0,0
766,B,B,45,7401,Urban,1,3.33,0,0
767,A,A,48,6228,Rural,0,2.62,0,0
768,B,B,25,8677,Rural,0,2.76,0,0
769,B,B,56,5022,Rural,0,9.17,0,0
770,B,B,43,8412,Rural,0,9.38,0,0
771,B,B,51,5483,Rural,1,1.47,0,0
772,B,B,20,4720,Rural,1,6.34,0,0
773,A,A,29,7738,Rural,0,6.08,0,0
774,B,B,18,8934,Urban,0,4.51,0,0
775,B,B,61,7984,Urban,0,6.69,0,0
776,A,A,22,3770,Rural,1,9.53,0,0
777,A,A,47,6113,Urban,1,2.53,0,0
778,B,B,47,3777,Rural,1,2.08,0,0
779,A,A,34,6212,Urban,1,1.3,0,0
780,A,A,64,2797,Rural,1,4.27,0,0
781,A,A,40,9961,Urban,1,4.04,0,0
782,B,B,32,5215,Rural,1,4.88,0,0
783,B,B,54,5788,Urban,1,5.53,0,0
784,A,A,38,8694,Rural,1,7.82,0,0
785,A,A,31,4976,Urban,1,4.53,0,0
786,B,B,19,5737,Urban,1,3.98,0,0
787,B,B,28,3711,Rural,1,8.44,0,0
788,A,A,56,2752,Urban,0,8.65,0,0
789,B,B,55,4469,Urban,1,3.09,0,0
790,B,B,51,5969,Urban,1,3.83,0,0
791,A,A,55,3392,Urban,0,8.43,0,0
792,A,A,51,8789,Urban,1,1.71,0,0
793,B,B,35,4605,Rural,0,3.93,0,0
794,B,B,47,8193,Rural,1,5.04,0,0
795,B,B,32,2677,Urban,0,2.68,0,0
796,A,A,44,2105,Rural,1,2.62,0,0
797,A,A,51,5287,Urban,0,4.82,0,0
798,A,A,55,6753,Rural,0,7.79,0,0
799,A,A,50,3946,Urban,1,8.56,0,0
800,B,B,41,7544,Urban,1,9.81,0,0
801,A,A,32,3095,Urban,1,1.67,0,0
802,A,A,47,7083,Urban,1,2.95,0,0
803,B,B,59,8985,Rural,1,7.81,0,0
804,A,A,34,7904,Rural,0,5.87,0,0
805,B,B,22,3782,Rural,1,3.95,0,0
806,A,A,46,6541,Urban,1,2.85,0,0
807,B,B,21,8044,Rural,0,3.52,0,0
808,B,B,27,5257,Rural,1,4.86,0,0
809,B,B,34,8213,Urban,1,2.59,0,0
810,A,A,27,3997,Urban,0,9.68,0,0
811,B,B,34,8293,Urban,0,1.97,0,0
812,A,A,37,9413,Rural,1,9.87,0,0
813,A,A,41,6869,Rural,0,8.58,0,0
814,A,A,22,3561,Urban,1,4.81,0,0
815,A,A,51,6006,Rural,1,7.66,0,0
816,A,A,23,3675,Urban,1,7.04,0,0
817,A,A,19,3122,Rural,1,2.92,0,0
818,B,B,30,5981,Urban,1,4.05,1,120
819,B,B,60,3301,Rural,1,5.62,0,0
820,A,A,60,7682,Rural,0,6.74,0,0
821,A,A,28,7782,Rural,1,5.89,0,0
822,A,A,64,2943,Urban,0,5.26,0,0
823,A,A,40,6550,Urban,1,4.99,0,0
824,A,A,33,7223,Urban,0,5.48,0,0
825,B,B,48,2945,Rural,1,4.91,0,0
826,B,B,28,2600,Urban,1,5.87,0,0
827,A,A,33,4700,Rural,1,8.99,0,0
828,A,A,25,6820,Urban,0,6.7,0,0
829,B,B,21,8376,Urban,0,7.5,0,0
830,A,A,57,3417,Rural,1,6.38,0,0
831,A,A,21,3524,Rural,1,6.79,0,0
832,A,A,42,5766,Urban,1,6.21,0,0
833,B,B,20,2250,Urban,0,1.24,0,0
834,B,B,49,3544,Rural,0,10.0,0,0
835,A,A,20,2078,Rural,0,1.3,0,0
836,B,B,44,5123,Urban,0,4.56,0,0
837,B,B,46,2897,Rural,0,1.95,0,0
838,A,A,49,9064,Urban,1,1.87,0,0
839,B,B,36,6876,Urban,0,8.14,0,0
840,B,B,38,2225,Urban,0,4.83,0,0
841,B,B,22,7170,Rural,0,8.21,0,0
842,B,B,35,3209,Urban,1,3.46,0,0
843,B,B,45,7153,Urban,1,3.31,0,0
844,B,B,59,6898,Rural,1,3.26,0,0
845,A,A,39,6837,Rural,1,6.55,0,0
846,A,A,38,4178,Rural,1,8.33,0,0
847,A,A,23,9166,Urban,1,5.07,0,0
848,B,B,18,4679,Rural,1,4.41,0,0
849,A,A,22,9610,Rural,1,9.76,0,0
850,B,B,58,4885,Urban,1,2.05,0,0
851,B,B,29,4806,Urban,1,5.38,0,0
852,A,A,43,9599,Urban,0,4.68,0,0
853,B,B,63,2703,Urban,0,1.88,0,0
854,A,A,51,4544,Rural,1,3.41,0,0
855,B,B,31,7522,Urban,0,1.26,0,0
856,A,A,43,4370,Rural,0,8.89,0,0
857,A,A,62,5281,Urban,1,6.47,0,0
858,A,A,44,6710,Urban,1,8.34,0,0
859,A,A,26,2328,Rural,1,5.69,0,0
860,B,B,43,7491,Rural,1,6.4,0,0
861,A,A,64,7579,Rural,0,7.31,0,0
862,B,B,39,6228,Urban,1,9.17,0,0
863,A,A,64,6930,Urban,1,1.83,0,0
864,A,A,47,8794,Rural,0,3.98,0,0
865,A,A,60,2120,Rural,1,7.38,0,0
866,B,B,34,8749,Urban,0,9.63,0,0
867,A,A,43,7571,Rural,1,9.83,0,0
868,A,A,53,2964,Rural,1,6.74,0,0
869,B,B,18,6224,Urban,1,2.74,0,0
870,A,A,25,9258,Rural,1,2.07,0,0
871,B,B,52,5675,Urban,1,9.51,0,0
872,A,A,32,7694,Urban,1,4.91,0,0
873,A,A,64,4076,Urban,1,2.75,0,0
874,A,A,39,8865,Rural,1,9.41,0,0
875,B,B,31,7643,Rural,1,1.94,0,0
876,A,A,43,2332,Rural,0,7.57,0,0
877,A,A,45,5368,Rural,1,6.63,0,0
878,A,A,40,7249,Urban,1,1.79,0,0
879,B,B,31,3316,Urban,1,4.05,0,0
880,B,B,41,3196,Rural,1,2.35,0,0
881,B,B,19,9887,Rural,1,6.44,0,0
882,B,B,62,9087,Rural,1,5.29,0,0
883,B,B,43,9191,Rural,0,1.04,0,0
884,B,B,31,5170,Urban,1,9.78,0,0
885,A,A,24,3429,Rural,1,4.15,0,0
886,A,A,20,2355,Urban,1,3.32,0,0
887,A,A,64,6234,Rural,0,3.0,0,0
888,A,A,40,3526,Rural,1,2.43,0,0
889,A,A,63,5897,Rural,1,9.99,0,0
890,B,B,60,7293,Urban,1,3.66,0,0
891,B,B,64,2028,Rural,1,4.65,0,0
892,B,B,62,7026,Urban,1,8.84,0,0
893,A,A,35,8639,Urban,0,6.78,0,0
894,B,B,55,3013,Rural,1,4.32,0,0
895,A,A,52,4702,Urban,1,9.08,0,0
896,B,B,32,2827,Urban,0,7.75,0,0
897,A,A,42,6446,Urban,1,3.05,0,0
898,B,B,54,8697,Rural,1,6.79,0,0
899,A,A,45,4024,Urban,1,9.3,0,0
900,B,B,27,2298,Urban,1,5.47,0,0
901,A,A,56,7839,Rural,1,7.6,0,0
902,B,B,34,3865,Rural,1,9.74,0,0
903,A,A,56,6016,Urban,0,7.21,0,0
904,A,A,39,7311,Urban,0,1.92,0,0
905,A,A,43,7791,Urban,0,3.2,0,0
906,A,A,61,4111,Urban,1,6.36,0,0
907,B,B,42,2754,Rural,1,3.48,0,0
908,B,B,34,2769,Rural,1,9.62,0,0
909,B,B,30,5735,Urban,1,4.65,0,0
910,A,A,37,3238,Rural,0,5.12,0,0
911,B,B,42,6929,Urban,1,7.31,0,0
912,A,A,21,4213,Rural,0,5.72,0,0
913,B,B,27,9710,Rural,1,4.44,0,0
914,A,A,20,3906,Urban,1,1.69,0,0
915,B,B,58,9399,Urban,1,6.37,0,0
916,A,A,62,9961,Urban,1,8.81,1,100
917,A,A,35,3564,Urban,0,7.17,0,0
918,B,B,64,3218,Rural,0,4.43,0,0
919,B,B,53,6601,Rural,1,2.15,0,0
920,B,B,64,3357,Urban,1,8.35,0,0
921,A,A,39,5839,Rural,1,9.48,0,0
922,A,A,51,8936,Rural,1,4.49,0,0
923,A,A,64,9471,Urban,1,7.56,0,0
924,B,B,25,8976,Urban,0,4.7,0,0
925,A,A,57,3460,Rural,1,5.52,0,0
926,B,B,61,9490,Urban,1,8.53,0,0
927,A,A,36,9669,Urban,0,1.75,0,0
928,B,B,59,9001,Rural,1,5.77,0,0
929,A,A,58,5985,Rural,1,2.93,0,0
930,A,A,54,3416,Urban,1,4.06,0,0
931,B,B,23,4853,Rural,1,6.8,0,0
932,A,A,43,9766,Urban,1,1.25,0,0
933,A,A,51,7268,Urban,1,6.34,0,0
934,B,B,62,6856,Rural,0,3.55,0,0
935,A,A,23,6928,Rural,0,7.03,0,0
936,B,B,54,3428,Urban,0,2.27,0,0
937,B,B,50,6378,Urban,1,7.62,1,120
938,A,A,39,9529,Urban,0,6.81,0,0
939,A,A,38,6474,Rural,1,9.74,0,0
940,A,A,23,6293,Urban,1,9.2,0,0
941,B,B,23,5062,Rural,1,3.55,0,0
942,A,A,21,5071,Urban,1,1.25,0,0
943,B,B,47,2555,Rural,1,6.9,0,0
944,A,A,28,2355,Urban,1,6.43,0,0
945,A,A,47,3563,Rural,0,1.25,0,0
946,B,B,48,5500,Urban,1,2.1,0,0
947,A,A,41,3040,Urban,0,6.26,0,0
948,A,A,26,4686,Urban,1,9.21,0,0
949,A,A,20,6474,Urban,1,9.16,0,0
950,A,A,48,6775,Rural,1,2.36,0,0
951,A,A,57,4553,Rural,1,4.46,0,0
952,B,B,54,3779,Rural,1,1.39,0,0
953,A,A,53,6994,Rural,1,5.22,0,0
954,B,B,41,2075,Rural,1,7.78,0,0
955,A,A,48,6326,Urban,1,8.11,0,0
956,A,A,23,7835,Rural,0,5.49,0,0
957,B,B,19,7057,Rural,1,1.86,0,0
958,A,A,37,5319,Rural,1,4.43,0,0
959,A,A,45,4349,Rural,0,9.39,0,0
960,B,B,28,4773,Urban,1,3.07,0,0
961,B,B,21,4262,Urban,0,3.88,0,0
962,A,A,32,5229,Urban,0,7.72,0,0
963,B,B,23,4116,Urban,0,7.6,0,0
964,B,B,47,2392,Rural,1,9.21,1,120
965,B,B,55,3108,Rural,1,4.49,0,0
966,B,B,19,6362,Urban,1,5.63,0,0
967,A,A,32,7188,Urban,1,5.21,1,100
968,A,A,28,2610,Rural,1,9.35,0,0
969,B,B,25,7466,Rural,1,7.92,0,0
970,A,A,43,7104,Urban,0,8.48,0,0
971,B,B,62,7057,Urban,1,2.2,0,0
972,A,A,61,4775,Urban,0,8.13,0,0
973,A,A,22,5998,Urban,0,4.9,1,100
974,B,B,23,2672,Rural,1,1.21,1,120
975,B,B,43,8566,Rural,1,1.54,0,0
976,A,A,21,5677,Rural,1,7.1,0,0
977,A,A,36,9341,Urban,0,4.35,0,0
978,A,A,37,7796,Rural,1,8.81,0,0
979,B,B,50,8258,Rural,1,7.61,0,0
980,A,A,37,8363,Urban,1,1.2,0,0
981,B,B,29,2030,Urban,0,7.18,0,0
982,B,B,64,9690,Urban,0,2.73,0,0
983,B,B,18,7462,Urban,1,4.8,0,0
984,A,A,43,3400,Urban,1,6.62,0,0
985,B,B,31,7249,Urban,1,8.85,0,0
986,A,A,55,6071,Rural,1,5.1,0,0
987,B,B,54,2616,Rural,0,8.28,0,0
988,A,A,28,6634,Rural,0,8.05,0,0
989,A,A,53,4786,Rural,0,4.73,0,0
990,B,B,30,9169,Rural,1,5.51,1,120
991,B,B,60,2870,Rural,1,7.3,0,0
992,A,A,20,6196,Urban,1,1.28,0,0
993,A,A,50,5604,Urban,1,9.02,0,0
994,B,B,23,9225,Urban,1,7.93,0,0
995,B,B,27,3412,Rural,0,3.24,0,0
996,A,A,22,4739,Rural,1,9.83,0,0
997,A,A,40,2940,Urban,0,2.61,0,0
998,B,B,27,2340,Urban,1,9.23,0,0
999,A,A,61,4908,Urban,1,3.92,0,0
1000,B,B,19,7139,Urban,1,7.87,0,0
1001,B,B,30,9422,Urban,1,5.11,0,0
1002,B,B,57,9484,Rural,1,7.63,0,0
1003,B,B,19,6133,Rural,0,2.4,0,0
1004,A,A,37,2659,Rural,1,3.43,0,0
1005,B,B,18,4033,Urban,0,1.9,0,0
1006,B,B,54,3560,Rural,0,8.79,0,0
1007,A,A,26,5457,Urban,1,3.67,0,0
1008,A,A,34,3656,Rural,0,7.25,0,0
1009,B,B,26,4975,Urban,1,8.38,0,0
1010,B,B,28,3049,Urban,0,9.11,0,0
1011,B,B,32,2453,Rural,1,1.96,0,0
1012,B,B,41,3704,Rural,1,9.04,0,0
1013,B,B,55,7442,Rural,1,2.78,0,0
1014,B,B,52,4784,Rural,1,7.63,0,0
1015,A,A,47,9680,Rural,0,7.56,0,0
1016,A,A,48,2818,Urban,0,1.08,0,0
1017,B,B,22,6868,Rural,0,2.99,0,0
1018,A,A,61,2012,Rural,1,5.43,0,0
1019,A,A,31,9058,Urban,1,4.78,1,100
1020,B,B,28,5979,Rural,1,9.27,0,0
1021,A,A,26,9727,Urban,1,4.24,0,0
1022,A,A,51,2920,Rural,1,9.43,0,0
1023,B,B,29,6920,Rural,1,5.13,0,0
1024,B,B,52,4418,Urban,1,9.68,0,0
1025,B,B,52,3314,Rural,1,7.64,0,0
1026,A,A,18,8475,Rural,1,8.46,0,0
1027,B,B,57,5677,Rural,1,1.94,0,0
1028,A,A,39,8404,Rural,0,6.28,0,0
1029,B,B,46,4017,Urban,1,2.28,0,0
1030,B,B,25,9957,Urban,0,3.68,0,0
1031,B,B,28,3228,Rural,1,6.61,0,0
1032,B,B,58,6792,Rural,0,7.54,0,0
1033,A,A,54,8830,Urban,1,1.35,0,0
1034,A,A,31,7045,Urban,1,5.78,0,0
1035,B,B,47,4434,Rural,1,6.09,0,0
1036,A,A,52,4868,Urban,0,1.71,0,0
1037,B,B,38,4515,Urban,1,5.51,0,0
1038,B,B,54,3438,Urban,1,7.42,0,0
1039,A,A,22,6164,Urban,0,1.48,0,0
1040,A,A,36,5543,Rural,1,7.84,0,0
1041,B,B,31,5175,Urban,1,6.19,1,120
1042,B,B,43,3781,Rural,1,8.5,0,0
1043,B,B,21,9328,Rural,1,2.96,0,0
1044,A,A,42,8343,Urban,1,8.5,0,0
1045,B,B,62,4263,Rural,1,1.85,0,0
1046,B,B,59,3969,Rural,0,4.63,0,0
1047,B,B,42,2211,Urban,0,2.8,0,0
1048,B,B,35,2507,Urban,1,8.88,0,0
1049,B,B,57,8159,Urban,1,7.34,0,0
1050,B,B,25,7617,Rural,0,1.23,0,0
1051,A,A,56,9027,Rural,0,1.09,0,0
1052,B,B,57,2331,Rural,0,3.62,0,0
1053,B,B,31,8860,Rural,1,2.29,0,0
1054,A,A,49,2550,Urban,0,6.67,1,100
1055,A,A,55,7720,Rural,0,6.97,0,0
1056,B,B,50,2941,Urban,1,9.48,0,0
1057,A,A,40,8399,Urban,1,9.57,0,0
1058,B,B,32,9135,Urban,1,6.93,0,0
1059,A,A,50,9933,Urban,1,1.05,0,0
1060,A,A,42,2727,Rural,0,4.23,0,0
1061,B,B,34,6975,Urban,0,5.62,0,0
1062,A,A,50,4862,Rural,0,5.49,0,0
1063,B,B,64,5243,Urban,0,6.43,0,0
1064,A,A,19,2648,Urban,1,9.64,0,0
1065,B,B,31,7095,Urban,1,8.97,0,0
1066,A,A,57,7617,Rural,0,1.98,0,0
1067,B,B,57,8614,Urban,1,3.39,0,0
1068,B,B,56,9551,Urban,1,8.5,0,0
1069,B,B,23,4737,Urban,1,8.42,0,0
1070,B,B,23,7708,Urban,1,3.48,0,0
1071,A,A,20,4747,Rural,1,7.58,0,0
1072,B,B,24,8650,Rural,1,7.05,0,0
1073,A,A,25,9135,Urban,1,5.26,0,0
1074,A,A,59,3009,Urban,0,2.81,0,0
1075,B,B,32,3550,Rural,0,9.0,0,0
1076,B,B,64,2803,Rural,0,7.1,0,0
1077,A,A,46,6080,Rural,1,2.52,0,0
1078,A,A,50,8974,Urban,0,7.34,0,0
1079,A,A,47,9492,Rural,0,7.67,0,0
1080,B,B,56,6309,Urban,1,8.98,0,0
1081,B,B,44,9375,Rural,0,3.01,0,0
1082,A,A,53,6264,Rural,1,9.9,0,0
1083,A,A,46,5401,Urban,0,2.38,0,0
1084,A,A,55,9447,Rural,1,6.41,0,0
1085,B,B,50,7073,Urban,1,6.91,0,0
1086,A,A,54,7424,Rural,1,4.77,0,0
1087,A,A,44,6241,Urban,1,5.28,0,0
1088,A,A,50,7894,Rural,1,9.02,0,0
1089,A,A,21,6611,Rural,0,6.81,0,0
1090,B,B,39,5161,Urban,0,5.47,0,0
1091,A,A,19,6548,Urban,0,2.16,0,0
1092,B,B,27,6155,Urban,1,1.07,0,0
1093,B,B,22,9478,Urban,0,2.12,0,0
1094,A,A,27,2527,Rural,1,9.61,0,0
1095,B,B,50,5298,Rural,0,7.88,0,0
1096,A,A,55,3023,Rural,1,9.7,0,0
1097,A,A,30,8617,Rural,1,1.32,0,0
1098,A,A,48,7660,Rural,0,7.12,0,0
1099,A,A,64,5734,Rural,0,1.4,0,0
1100,A,A,53,8900,Urban,1,8.04,0,0
1101,B,B,62,8925,Rural,0,4.43,0,0
1102,B,B,41,7198,Rural,1,1.86,0,0
1103,A,A,32,2432,Urban,0,6.11,0,0
1104,B,B,46,9968,Rural,1,3.52,0,0
1105,A,A,25,3176,Rural,1,6.94,0,0
1106,B,B,22,9956,Rural,1,6.92,0,0
1107,B,B,46,2400,Urban,1,7.35,0,0
1108,A,A,64,9446,Urban,0,9.93,0,0
1109,B,B,21,4104,Rural,1,4.48,0,0
1110,B,B,29,5050,Urban,1,5.19,0,0
1111,B,B,62,4233,Rural,1,8.24,0,0
