user_id,campaign,age,income,region,impression,ad_spend,converted
666,A,28,614,Urban,1,5.61,0
667,B,60,503,Urban,1,9.66,0
668,A,55,3334,Rural,1,1.76,0
669,A,57,2122,Rural,1,2.45,0
670,B,18,1177,Urban,1,6.46,0
671,B,46,3027,Urban,1,4.74,0
672,B,27,1672,Rural,1,4.65,0
673,B,45,4177,Urban,1,9.59,0
674,B,48,4740,Urban,1,7.03,0
675,B,36,2738,Rural,1,2.05,0
676,B,20,4652,Urban,1,8.9,0
677,A,53,4650,Urban,0,3.91,0
678,A,60,3101,Urban,1,2.3,0
679,A,32,5080,Rural,1,1.38,0
680,A,50,2254,Urban,0,2.61,0
681,A,58,653,Rural,1,2.37,0
682,A,60,1134,Urban,1,3.2,0
683,B,62,2198,Urban,0,4.77,0
684,B,43,3641,Urban,0,9.51,0
685,A,33,1614,Urban,1,5.83,0
686,B,53,2189,Urban,1,4.83,1
687,B,50,1500,Urban,1,5.38,0
688,A,37,2216,Rural,0,2.18,0
689,B,30,4611,Rural,0,2.45,0
690,A,50,3429,Urban,0,2.63,0
691,B,22,2307,Rural,1,3.01,1
692,A,54,4464,Urban,1,5.8,0
693,A,31,3030,Urban,1,5.85,0
694,B,44,3160,Urban,1,9.05,0
695,B,40,4371,Urban,1,8.17,1
696,A,31,2588,Urban,1,4.88,0
697,B,57,4099,Urban,1,6.82,0
698,A,21,4013,Urban,0,4.12,0
699,B,56,2825,Urban,1,7.81,0
700,A,36,1324,Rural,0,2.46,0
701,B,64,3015,Rural,1,2.29,0
702,B,21,4364,Urban,0,5.35,0
703,B,47,3983,Rural,1,4.89,1
704,B,36,5052,Urban,1,6.01,0
705,A,48,2411,Rural,1,1.54,0
706,B,48,3935,Urban,0,6.53,0
707,B,26,1792,Urban,1,5.75,0
708,B,30,3241,Urban,1,4.55,0
709,A,31,4326,Urban,0,2.83,0
710,B,63,4087,Urban,1,7.84,1
711,B,27,3123,Urban,0,5.34,1
712,A,65,2678,Urban,1,4.59,0
713,B,48,1806,Urban,1,4.6,0
714,A,54,2729,Rural,1,1.08,1
715,B,40,1427,Urban,1,9.17,0
716,B,44,2588,Rural,1,4.28,0
717,A,23,832,Urban,1,4.66,0
718,B,43,1417,Urban,1,4.19,0
719,B,19,4023,Urban,1,5.44,0
720,B,62,3889,Rural,1,4.44,0
721,B,30,2653,Urban,1,4.87,0
722,B,36,3077,Urban,1,8.88,0
723,B,18,3238,Urban,0,7.51,0
724,A,57,3552,Urban,1,4.96,0
725,B,49,3423,Urban,1,7.87,1
726,A,39,1395,Urban,1,3.67,0
727,B,65,500,Rural,1,2.88,0
728,A,46,1779,Rural,1,2.35,0
729,A,19,2814,Rural,1,2.61,0
730,A,57,4152,Urban,0,2.18,0
731,B,55,3281,Urban,1,6.28,0
732,B,65,3641,Urban,1,6.1,1
733,A,28,1923,Rural,0,2.12,0
734,B,34,2915,Urban,1,4.68,0
735,A,60,3078,Urban,1,5.73,0
736,A,25,2093,Rural,1,2.1,0
737,A,39,1716,Urban,1,5.7,0
738,A,21,2727,Urban,1,5.27,0
739,A,28,3793,Urban,1,2.77,0
740,B,25,1914,Urban,1,4.79,0
741,B,26,2750,Rural,1,4.58,0
742,A,43,4625,Urban,0,4.14,0
743,A,19,2376,Urban,1,2.08,0
744,A,33,3008,Urban,1,5.74,0
745,A,48,2873,Urban,1,3.89,0
746,A,23,2774,Urban,1,3.2,0
747,B,38,5002,Urban,1,7.1,0
748,A,43,3366,Urban,0,5.29,0
749,A,36,1115,Urban,0,2.44,0
750,B,45,4834,Rural,1,3.08,0
751,B,25,3329,Urban,1,5.91,0
752,A,31,2551,Rural,0,2.68,0
753,B,41,4619,Urban,1,8.67,0
754,B,65,2065,Urban,1,6.4,0
755,A,61,5058,Rural,1,2.33,0
756,B,54,3111,Urban,1,6.37,0
757,A,43,4206,Urban,0,4.29,0
758,B,48,6681,Urban,1,9.95,0
759,A,49,3216,Urban,0,4.14,0
760,B,58,2883,Urban,1,9.93,0
761,A,19,1719,Urban,0,4.99,0
762,A,42,2855,Urban,1,2.48,0
763,A,61,1756,Urban,1,5.18,0
764,B,19,2775,Rural,1,2.48,0
765,A,59,6473,Urban,1,4.13,0
766,B,18,3143,Urban,1,7.68,0
767,A,53,2335,Urban,1,5.57,0
768,B,29,2748,Urban,1,5.26,0
769,A,26,2505,Urban,1,5.5,0
770,A,53,4258,Urban,1,5.74,0
771,B,58,2891,Urban,1,4.54,0
772,A,45,4930,Rural,1,2.77,0
773,B,55,2620,Rural,1,2.78,0
774,A,50,2698,Urban,1,2.32,1
775,A,59,1923,Rural,1,2.92,0
776,B,63,2539,Rural,1,3.18,1
777,A,39,919,Urban,1,4.49,0
778,A,42,500,Rural,1,2.11,1
779,B,35,3749,Urban,1,5.28,0
780,B,23,905,Urban,1,8.02,0
781,A,35,3487,Urban,1,2.18,0
782,B,33,2399,Rural,1,2.61,0
783,B,32,4127,Urban,1,9.67,0
784,B,65,931,Urban,1,9.72,0
785,B,25,3717,Urban,1,6.9,0
786,B,30,3397,Urban,1,5.01,0
787,B,60,3435,Urban,1,6.53,0
788,B,24,4348,Rural,0,4.63,0
789,A,34,3084,Urban,0,2.28,0
790,B,49,500,Urban,1,4.77,1
791,B,39,3538,Rural,0,4.69,1
792,B,30,3383,Urban,1,6.49,0
793,B,64,2706,Urban,1,4.5,1
794,A,40,1989,Urban,0,2.56,1
795,A,46,2566,Rural,0,2.76,0
796,A,39,4749,Urban,1,3.96,0
797,B,18,1896,Urban,1,4.98,0
798,B,46,911,Urban,0,9.36,1
799,A,65,1238,Rural,1,2.69,0
800,A,22,2957,Urban,1,2.09,0
801,B,52,5005,Urban,1,7.49,0
802,B,27,5645,Urban,1,5.47,1
803,B,36,3780,Urban,1,7.2,0
804,A,54,1822,Urban,0,3.12,0
805,A,24,1949,Urban,1,3.26,1
806,A,63,4051,Rural,0,2.2,0
807,A,52,4597,Rural,0,2.08,0
808,B,62,2229,Urban,0,6.37,0
809,B,30,4709,Urban,0,4.65,1
810,A,27,2724,Urban,1,5.88,0
811,A,19,3857,Rural,1,1.35,0
812,A,23,4374,Urban,0,4.53,0
813,A,25,1221,Urban,1,2.33,0
814,B,53,3541,Rural,1,4.06,1
815,B,42,4714,Rural,1,2.28,0
816,A,61,2327,Urban,1,2.92,0
817,B,64,1732,Urban,1,7.88,0
818,B,57,3593,Urban,1,5.7,0
819,B,24,3160,Urban,1,7.2,0
820,A,63,2607,Rural,1,1.25,0
821,A,40,2997,Urban,1,2.81,0
822,B,36,995,Urban,1,8.4,0
823,B,63,3485,Rural,1,2.11,0
824,A,39,4911,Urban,1,2.45,0
825,B,30,2142,Urban,0,5.29,0
826,B,38,2005,Urban,0,4.12,0
827,B,18,3207,Rural,1,2.29,0
828,B,36,6415,Urban,0,5.69,1
829,A,50,4319,Urban,1,2.37,0
830,B,21,2886,Urban,1,9.2,0
831,B,59,3047,Rural,1,2.2,0
832,A,20,4438,Urban,1,5.44,0
833,B,44,1908,Urban,1,8.94,0
834,B,58,3734,Rural,1,2.3,0
835,A,52,1659,Rural,1,1.05,0
836,A,45,4109,Rural,1,1.1,0
837,B,23,2647,Urban,1,7.54,0
838,B,23,3240,Rural,1,4.01,0
839,B,61,2569,Urban,1,7.72,0
840,B,40,3838,Urban,1,7.25,0
841,B,50,2790,Urban,1,5.05,0
842,B,33,5589,Urban,1,9.05,0
843,B,41,4702,Urban,1,5.97,1
844,A,22,1434,Urban,1,5.94,0
845,B,58,3229,Rural,1,3.15,0
846,B,59,3882,Urban,1,5.58,0
847,A,30,2450,Urban,0,5.58,0
848,B,64,4454,Urban,0,7.4,0
849,B,29,4313,Rural,1,4.17,0
850,B,22,2899,Urban,1,6.45,1
851,A,54,4177,Urban,1,5.55,0
852,B,48,500,Urban,1,9.51,1
853,A,45,4629,Rural,1,1.87,0
854,A,45,4063,Urban,1,2.96,0
855,B,47,1694,Urban,1,7.89,1
856,A,35,3302,Urban,1,5.82,0
857,A,61,568,Rural,1,2.24,0
858,B,44,2083,Urban,1,9.73,1
859,A,52,4314,Urban,1,3.38,0
860,B,43,2984,Urban,1,9.49,0
861,B,56,2918,Rural,1,2.34,0
862,A,35,3054,Urban,1,3.44,0
863,B,50,2914,Urban,1,6.97,0
864,B,42,4184,Urban,1,7.92,0
865,A,48,2257,Urban,1,3.18,0
866,A,54,3503,Urban,1,5.7,0
867,B,19,1626,Urban,1,9.42,0
868,A,50,3889,Rural,1,2.6,0
869,A,56,2614,Urban,0,2.46,0
870,A,60,2950,Rural,1,1.16,0
871,B,60,2565,Urban,1,6.99,0
872,A,49,2717,Rural,1,2.53,1
873,A,35,1794,Urban,1,2.49,0
874,B,34,3395,Urban,1,7.85,0
875,B,51,3665,Urban,1,7.17,0
876,B,56,1403,Rural,1,4.18,0
877,A,24,2284,Rural,1,1.87,0
878,B,59,3036,Urban,1,8.16,0
879,B,52,2281,Urban,1,4.96,1
880,A,47,2732,Urban,1,2.86,0
881,B,29,4939,Urban,0,9.42,0
882,B,52,1778,Urban,1,5.98,0
883,A,28,500,Urban,1,5.94,0
884,A,61,2281,Urban,0,2.18,0
885,A,21,2606,Rural,1,1.99,0
886,B,42,2412,Rural,1,2.97,0
887,B,65,3322,Urban,1,9.98,0
888,A,49,1766,Rural,1,2.98,1
889,A,37,1589,Urban,1,2.94,0
890,A,48,2190,Rural,1,1.53,0
891,B,21,2215,Urban,1,8.5,0
892,A,55,5545,Rural,1,2.78,0
893,B,64,4862,Urban,1,7.98,1
894,A,18,996,Urban,1,5.46,0
895,B,20,684,Urban,1,4.38,0
896,B,54,2897,Urban,1,7.84,0
897,A,39,5293,Urban,1,4.8,1
898,A,34,3799,Urban,1,2.76,0
899,A,31,2960,Rural,1,2.56,0
900,A,58,2452,Urban,0,5.78,0
901,A,52,4292,Urban,1,5.59,0
902,A,30,3213,Urban,0,2.98,0
903,A,52,5078,Urban,1,3.3,0
904,A,60,974,Urban,1,4.0,0
905,B,19,3508,Rural,0,2.48,0
906,A,64,2324,Urban,0,5.82,1
907,B,30,3497,Urban,1,4.97,0
908,A,33,3301,Urban,1,5.05,0
909,A,35,3611,Urban,1,3.37,0
910,A,24,4173,Urban,0,4.29,0
911,B,62,4667,Urban,1,4.28,0
912,B,53,5342,Rural,0,2.62,0
913,B,58,3018,Urban,1,6.67,0
914,B,47,2349,Urban,1,8.06,0
915,A,59,1529,Urban,1,5.11,0
916,B,58,3521,Rural,0,2.09,1
917,A,24,4001,Rural,0,1.3,0
918,B,32,1381,Urban,1,8.38,0
919,A,57,4373,Rural,1,2.63,0
920,B,36,2878,Urban,1,5.42,0
921,A,60,1493,Urban,1,2.92,0
922,A,54,1982,Rural,1,1.18,0
923,A,19,1868,Rural,1,1.3,0
924,B,59,1889,Rural,0,2.02,0
925,B,65,3683,Rural,1,3.77,0
926,A,30,4036,Rural,1,2.81,0
927,A,57,5038,Urban,1,2.6,0
928,A,58,2162,Urban,1,5.01,0
929,B,60,3411,Urban,0,7.44,0
930,A,60,2223,Rural,0,2.88,0
931,B,48,3024,Urban,1,8.79,0
932,B,33,1223,Urban,1,9.12,0
933,B,59,1652,Rural,1,3.92,0
934,A,61,3963,Rural,1,2.62,0
935,B,23,1219,Urban,1,6.11,0
936,B,45,3737,Urban,1,5.25,0
937,B,49,2188,Urban,0,9.48,0
938,A,61,689,Urban,1,4.94,0
939,B,27,500,Urban,0,4.54,0
940,A,35,4756,Rural,1,2.73,0
941,A,21,713,Urban,0,3.4,0
942,A,26,2922,Urban,1,3.19,0
943,A,24,3424,Urban,1,4.49,0
944,A,25,1424,Urban,1,4.27,0
945,A,60,2335,Urban,0,4.15,0
946,A,24,3574,Rural,1,1.51,0
947,A,58,3351,Rural,1,2.92,1
948,B,57,2447,Urban,0,9.7,0
949,B,20,3284,Rural,1,2.01,0
950,A,34,2877,Urban,1,3.35,0
951,B,19,1835,Urban,1,4.27,0
952,A,32,4440,Urban,1,5.4,0
953,A,63,3248,Urban,1,5.55,0
954,B,46,789,Urban,1,7.11,1
955,A,65,3626,Urban,1,5.36,0
956,B,39,2261,Urban,1,8.22,0
957,A,21,2652,Urban,1,4.0,0
958,B,23,3009,Urban,1,6.18,0
959,A,55,2048,Urban,0,3.06,0
960,A,43,5163,Urban,1,3.04,0
961,A,28,1208,Urban,0,4.25,0
962,A,43,3068,Urban,1,2.67,0
963,A,34,3457,Rural,1,1.35,1
964,B,41,3049,Urban,1,4.06,0
965,B,45,2770,Urban,1,7.68,0
966,B,52,2547,Urban,1,9.97,0
967,B,48,2036,Urban,1,9.34,0
968,B,30,2014,Rural,0,4.12,0
969,B,52,4390,Urban,1,8.71,0
970,B,33,2469,Urban,1,6.5,0
971,B,32,5558,Rural,0,2.89,0
972,B,60,3802,Urban,1,6.21,0
973,A,35,500,Urban,1,2.33,0
974,A,64,4059,Rural,1,2.27,0
975,B,54,2936,Rural,1,2.52,0
976,A,65,1332,Urban,1,5.05,0
977,A,65,4565,Urban,1,2.76,1
978,B,58,2476,Rural,1,2.68,0
979,A,44,2374,Urban,1,5.83,0
980,A,52,3450,Urban,1,2.42,0
981,B,62,4371,Urban,1,6.99,0
982,A,52,3136,Urban,1,2.25,0
983,B,45,3050,Urban,0,4.54,1
984,B,56,2163,Urban,1,7.8,0
985,B,55,4350,Rural,1,3.89,0
986,A,26,3147,Urban,1,2.77,0
987,B,29,2729,Urban,1,9.23,1
988,A,32,2580,Urban,1,4.81,0
989,A,38,4232,Rural,1,1.6,0
990,B,52,2685,Urban,1,5.49,1
991,B,59,4235,Urban,0,8.53,1
992,B,50,2434,Urban,1,8.4,0
993,B,36,3866,Urban,1,4.89,0
994,A,40,3248,Rural,1,1.7,0
995,A,30,1859,Urban,1,2.87,0
996,A,61,2895,Urban,0,3.18,0
997,B,18,500,Rural,0,2.86,0
998,A,46,2107,Urban,1,5.9,0
999,A,41,1106,Urban,1,5.0,0
1000,B,33,5397,Urban,0,8.68,1
1001,A,42,1120,Urban,1,3.11,0
1002,A,40,6102,Urban,1,2.0,0
1003,A,45,3617,Urban,1,2.23,0
1004,A,64,2377,Urban,1,4.21,0
1005,B,33,3967,Urban,1,5.71,0
1006,B,60,2226,Urban,1,5.16,0
1007,B,55,1308,Rural,1,2.15,0
1008,B,28,3094,Rural,0,4.63,0
1009,A,20,3840,Urban,1,4.4,0
1010,B,32,4534,Rural,1,2.32,0
1011,A,18,3597,Urban,1,5.07,1
1012,A,24,2364,Urban,0,5.02,0
1013,A,18,4663,Urban,1,3.16,0
1014,A,49,4395,Urban,1,2.75,0
1015,B,26,3322,Urban,0,8.88,0
1016,B,46,4452,Urban,0,5.98,0
1017,A,43,5621,Urban,1,5.39,0
1018,A,40,2347,Urban,0,2.17,0
1019,B,62,1920,Rural,1,3.5,0
1020,A,60,2312,Urban,1,2.72,0
1021,B,46,1380,Urban,1,8.03,0
1022,B,55,3709,Rural,1,4.99,0
1023,A,50,1068,Urban,1,3.65,0
1024,A,24,4518,Urban,1,2.4,0
1025,B,29,2193,Urban,1,5.91,1
1026,B,48,4630,Rural,0,4.67,0
1027,B,49,500,Rural,0,4.3,0
1028,B,37,2537,Urban,1,5.39,0
1029,A,34,1448,Urban,0,5.81,0
1030,B,53,4624,Urban,0,7.73,0
1031,A,20,5014,Urban,1,2.67,0
1032,A,18,500,Rural,1,2.14,0
1033,B,44,4039,Urban,0,6.71,0
1034,B,64,4282,Urban,1,8.92,0
1035,B,57,3390,Urban,0,6.06,0
1036,A,50,3705,Urban,1,5.5,0
1037,A,37,3619,Rural,1,2.62,0
1038,A,31,4043,Rural,1,2.35,0
1039,A,53,1689,Urban,1,3.03,0
1040,B,22,4440,Rural,1,4.91,0
1041,A,40,3251,Urban,1,4.19,0
1042,B,62,3179,Urban,1,9.45,0
1043,B,32,3679,Urban,1,5.29,0
1044,B,23,1475,Urban,1,9.9,0
1045,A,50,1135,Urban,1,5.26,0
1046,A,36,2854,Urban,0,5.8,0
1047,A,30,4852,Urban,1,2.85,0
1048,B,46,1577,Urban,1,6.58,0
1049,A,23,3210,Urban,1,2.39,0
1050,A,32,2139,Urban,1,2.55,0
1051,B,33,1978,Urban,1,5.7,0
1052,B,41,3600,Rural,1,4.85,0
1053,A,40,3911,Urban,1,4.67,0
1054,A,65,2054,Urban,1,3.26,0
1055,A,27,4664,Urban,1,5.82,1
1056,A,58,3507,Urban,1,4.96,0
1057,A,58,2709,Urban,1,5.63,0
1058,B,34,3417,Urban,1,9.56,0
1059,B,61,5443,Urban,0,8.5,0
1060,B,62,3904,Rural,1,2.73,0
1061,A,47,2161,Urban,0,5.99,0
1062,B,61,2977,Urban,1,5.95,0
1063,A,63,3157,Urban,1,4.69,0
1064,B,27,3798,Urban,1,9.07,0
1065,A,36,3287,Urban,0,2.7,0
1066,B,46,5274,Urban,1,7.65,0
1067,A,19,2727,Urban,1,3.5,0
1068,B,53,924,Rural,1,2.73,0
1069,A,36,3257,Urban,1,2.05,0
1070,B,24,2470,Rural,0,4.62,0
1071,A,43,1195,Urban,0,2.54,0
1072,A,32,2155,Urban,1,5.51,0
1073,B,64,2569,Urban,1,7.6,0
1074,A,55,4367,Urban,1,4.48,0
1075,A,20,1220,Urban,0,5.31,0
1076,A,55,3419,Rural,1,2.02,0
1077,B,33,5664,Urban,0,6.14,0
1078,A,19,2790,Rural,1,1.28,0
1079,B,48,2754,Rural,1,3.71,0
1080,A,45,3863,Urban,1,4.21,0
1081,A,24,3626,Urban,0,3.18,0
1082,A,47,4701,Urban,1,4.4,0
1083,A,60,2799,Rural,0,1.88,0
1084,B,24,3842,Rural,1,4.42,0
1085,B,53,3861,Urban,1,7.36,0
1086,B,46,2597,Urban,1,9.6,1
1087,A,41,2863,Urban,1,4.07,0
1088,B,56,2986,Rural,1,4.66,0
1089,A,21,1514,Rural,1,2.04,0
1090,A,46,2533,Urban,1,4.23,0
1091,B,61,4795,Urban,1,6.2,1
1092,A,22,4245,Urban,1,3.6,0
1093,A,46,2304,Urban,1,5.73,0
1094,B,47,2981,Rural,1,2.67,1
1095,B,46,4165,Urban,1,4.73,0
1096,A,43,3532,Urban,1,5.32,0
1097,B,36,3959,Urban,1,7.46,1
1098,A,43,3640,Urban,0,3.14,0
1099,A,54,3258,Urban,1,3.73,0
1100,A,44,2800,Rural,1,2.05,0
1101,A,47,1565,Urban,1,4.37,0
1102,A,47,3830,Urban,0,5.28,0
1103,B,20,2733,Urban,1,6.37,0
1104,B,60,1022,Urban,0,8.06,0
1105,A,24,2345,Urban,1,5.34,0
1106,A,26,4022,Urban,1,5.38,0
1107,A,58,700,Urban,1,3.02,0
1108,A,59,1764,Urban,1,3.4,0
1109,B,30,3164,Rural,1,3.78,0
1110,B,32,4686,Urban,1,9.31,0
1111,A,22,4199,Urban,0,5.16,0
1112,B,46,4801,Urban,1,7.5,0
1113,B,52,3249,Rural,1,4.95,1
1114,A,44,2748,Urban,1,3.76,0
1115,A,44,4011,Urban,1,5.37,0
1116,A,25,1920,Urban,1,5.27,0
1117,B,49,1827,Urban,1,9.45,0
1118,A,37,1613,Rural,1,2.98,0
1119,B,27,4306,Rural,1,3.49,0
1120,A,30,1998,Urban,1,2.78,0
1121,B,46,4200,Rural,1,3.38,1
1122,A,52,3178,Urban,1,5.42,0
1123,B,25,4322,Urban,1,9.02,0
1124,A,46,1673,Rural,1,1.67,0
1125,B,48,2249,Urban,1,4.28,0
1126,B,58,3544,Urban,1,7.06,0
1127,B,47,2482,Rural,1,3.42,0
1128,A,39,500,Urban,1,2.34,0
1129,A,38,1353,Urban,0,5.18,0
1130,B,29,1664,Urban,0,5.7,0
1131,A,28,1753,Rural,0,2.29,0
1132,A,19,3818,Rural,1,1.2,0
1133,B,58,3404,Urban,1,9.16,1
1134,B,19,3194,Rural,1,4.22,0
1135,A,51,5410,Rural,1,1.78,0
1136,A,20,4410,Urban,1,4.52,0
1137,A,33,3962,Rural,1,1.37,0
1138,A,21,1205,Urban,0,5.94,1
1139,B,40,3071,Urban,1,8.78,1
1140,B,37,3358,Urban,1,8.73,0
1141,B,42,2501,Urban,1,4.92,0
1142,B,47,5047,Urban,1,4.11,0
1143,B,35,3061,Urban,1,7.51,0
1144,B,59,1525,Urban,1,4.86,0
1145,A,28,1803,Urban,0,5.12,0
1146,A,46,5738,Urban,1,3.66,1
1147,A,34,2495,Rural,1,1.68,0
1148,B,43,505,Rural,0,2.22,1
1149,B,40,2280,Rural,1,4.99,0
1150,B,65,808,Urban,1,9.74,0
1151,A,37,4100,Rural,1,1.26,0
1152,B,62,654,Urban,1,6.0,0
1153,A,19,1317,Urban,1,3.56,0
1154,A,41,3004,Urban,1,3.19,1
1155,B,48,4331,Urban,1,9.61,0
1156,A,44,2916,Rural,1,2.44,0
1157,A,19,1490,Urban,1,5.82,0
1158,B,31,3219,Urban,1,9.25,0
1159,B,21,2438,Rural,1,4.26,0
1160,B,30,4359,Urban,1,8.18,1
1161,A,53,4025,Rural,1,2.73,0
1162,A,52,2355,Rural,1,2.37,1
1163,B,61,3935,Urban,1,5.13,0
1164,B,25,3325,Urban,1,7.89,0
1165,A,19,4640,Urban,1,4.06,0
1166,B,23,3884,Urban,1,9.89,1
1167,A,48,3656,Urban,1,4.04,0
1168,A,27,4593,Urban,1,2.15,0
1169,B,61,3018,Rural,1,2.79,0
1170,A,38,2072,Rural,0,2.83,0
1171,B,59,3241,Rural,1,4.89,0
1172,B,27,2573,Urban,1,8.37,0
1173,B,40,3725,Urban,0,4.34,0
1174,A,20,3074,Urban,1,2.09,0
1175,A,49,3483,Urban,1,3.92,0
1176,A,37,1555,Rural,1,3.0,0
1177,A,27,3609,Rural,0,2.74,0
1178,B,46,1457,Urban,0,9.6,0
1179,B,58,4154,Rural,1,3.87,0
1180,A,63,4155,Urban,1,5.44,1
1181,A,51,3417,Urban,1,3.28,1
1182,A,54,3372,Urban,1,2.11,1
1183,B,37,2731,Urban,1,9.51,0
1184,B,25,2276,Rural,1,2.66,0
1185,A,24,2982,Rural,1,2.46,0
1186,A,23,5379,Urban,0,4.64,0
1187,A,28,3275,Urban,1,2.63,0
1188,A,61,1385,Urban,1,2.78,0
1189,B,35,949,Rural,1,2.99,0
1190,B,59,1274,Rural,1,4.27,0
1191,B,46,2546,Rural,0,2.12,0
1192,A,42,4518,Rural,1,1.81,0
1193,B,38,1771,Urban,1,7.99,0
1194,A,63,4706,Urban,0,2.69,0
1195,B,20,3215,Urban,1,4.72,0
1196,A,35,3580,Urban,1,3.56,0
1197,A,41,3547,Rural,1,1.57,0
1198,A,64,3708,Rural,1,2.3,0
1199,B,55,2506,Urban,1,9.82,0
1200,B,27,500,Urban,1,4.03,1
1201,A,44,2293,Urban,1,5.61,0
1202,A,29,1934,Urban,0,3.73,0
1203,A,24,3372,Urban,0,4.66,0
1204,B,34,3263,Urban,1,9.11,0
1205,A,18,2673,Rural,1,2.15,0
1206,B,43,5106,Urban,0,4.58,0
1207,B,32,2231,Urban,1,4.84,0
1208,A,50,500,Urban,1,5.16,0
1209,A,54,3143,Rural,1,1.46,0
1210,A,64,4427,Rural,1,2.14,1
1211,B,48,3344,Urban,1,6.57,0
1212,B,52,2572,Rural,1,2.91,0
1213,B,18,3288,Urban,1,8.72,1
1214,A,25,5206,Urban,1,4.92,0
1215,A,29,1949,Urban,0,4.58,0
1216,A,36,3037,Urban,1,3.49,0
1217,B,42,3803,Urban,1,5.36,0
1218,B,49,3304,Rural,1,3.55,0
1219,A,29,2702,Rural,1,2.63,0
1220,B,30,2488,Urban,1,7.45,0
1221,B,45,2657,Urban,1,9.82,1
1222,B,18,3638,Urban,1,4.09,0
1223,A,23,3568,Urban,1,5.99,0
1224,A,25,5513,Urban,1,4.77,1
1225,A,21,1155,Urban,1,5.33,0
1226,A,22,5109,Rural,1,1.67,0
1227,B,42,2754,Rural,1,3.53,1
1228,B,39,2891,Urban,0,8.78,0
1229,A,45,4030,Urban,1,5.04,0
1230,B,56,4022,Urban,1,6.0,0
1231,A,40,4387,Urban,1,3.3,0
1232,B,21,4649,Urban,1,7.98,0
1233,B,21,2952,Urban,1,9.6,0
1234,A,64,4665,Urban,1,3.76,0
1235,B,38,2245,Rural,1,3.06,0
1236,A,54,2633,Urban,0,5.58,0
1237,A,58,2781,Rural,1,2.37,0
1238,B,19,2368,Urban,1,6.33,0
1239,B,24,3071,Rural,1,2.17,0
1240,B,33,4075,Urban,1,8.33,0
1241,A,34,3781,Urban,1,3.41,0
1242,A,37,2264,Urban,0,2.28,0
1243,B,40,2165,Urban,1,7.67,0
1244,B,51,1973,Urban,0,5.94,1
1245,B,28,3106,Rural,1,3.02,0
1246,A,51,1102,Rural,1,1.96,0
1247,B,50,1931,Urban,1,8.3,0
1248,A,43,2449,Urban,1,3.11,0
1249,B,19,4266,Urban,1,4.49,1
1250,A,40,2841,Rural,1,1.85,0
1251,A,58,4207,Rural,1,1.11,0
1252,A,39,3225,Urban,1,4.79,0
1253,B,51,2430,Urban,1,9.76,1
1254,A,32,2480,Rural,1,2.32,0
1255,B,27,1600,Urban,1,5.65,0
1256,A,32,5883,Urban,1,2.73,0
1257,B,59,4332,Urban,1,5.4,0
1258,B,46,3724,Rural,1,2.66,0
1259,B,40,1436,Urban,1,5.88,1
1260,A,34,2458,Rural,0,1.19,0
1261,A,26,1829,Urban,0,5.58,0
1262,A,53,3153,Urban,1,5.54,0
1263,B,26,1887,Urban,1,7.69,1
1264,A,33,2195,Rural,1,1.12,0
1265,A,53,1918,Urban,0,5.22,1
1266,A,65,2712,Urban,1,2.25,0
1267,A,50,3085,Urban,0,2.43,0
1268,B,48,2744,Urban,0,5.95,0
1269,B,23,4839,Rural,1,3.29,0
1270,B,27,3973,Urban,1,6.12,0
1271,A,33,2060,Rural,1,1.33,0
1272,A,21,3390,Rural,1,1.22,0
1273,A,39,2159,Urban,1,5.44,0
1274,B,30,2525,Rural,1,3.09,0
1275,B,33,3575,Urban,1,5.31,0
1276,A,46,3798,Urban,1,3.95,0
1277,A,23,2295,Urban,1,2.15,0
1278,A,43,1674,Rural,0,2.2,0
1279,A,28,3105,Urban,1,2.99,0
1280,B,41,3521,Urban,1,7.59,0
1281,A,46,2234,Rural,1,2.23,0
1282,A,20,3979,Rural,1,2.62,0
1283,B,27,3767,Urban,0,5.38,0
1284,B,18,2216,Urban,1,6.78,0
1285,B,60,4356,Urban,1,9.77,0
1286,A,43,4392,Urban,1,4.91,0
1287,A,29,5481,Urban,1,5.9,0
1288,B,31,5054,Urban,1,9.56,0
1289,A,42,1916,Urban,1,4.44,0
1290,A,25,4109,Rural,1,1.53,0
1291,A,60,4055,Urban,1,5.03,0
1292,B,21,2581,Urban,1,8.19,0
1293,A,45,3545,Urban,1,4.36,0
1294,A,24,746,Urban,1,4.79,0
1295,A,27,713,Urban,1,4.45,0
1296,A,53,942,Urban,1,4.08,0
1297,B,19,3467,Urban,1,6.5,0
1298,B,43,3523,Urban,0,4.27,1
1299,B,31,2671,Urban,0,9.19,0
1300,B,33,5065,Urban,1,9.19,1
1301,A,60,4184,Urban,1,4.38,0
1302,B,59,1082,Urban,1,5.61,0
1303,B,34,2793,Urban,0,4.17,0
1304,A,63,1872,Urban,1,2.01,0
1305,B,39,3496,Rural,0,2.22,0
1306,A,21,2963,Urban,1,3.44,0
1307,A,36,1940,Rural,1,1.38,0
1308,A,19,5033,Rural,1,1.53,0
1309,A,56,3068,Rural,1,2.4,0
1310,A,26,2500,Urban,1,5.84,0
1311,A,36,2696,Rural,0,1.41,0
1312,B,33,4942,Rural,1,3.4,1
1313,B,42,4093,Urban,1,9.95,0
1314,A,65,2805,Urban,1,5.73,0
1315,A,35,1809,Rural,1,1.7,0
1316,B,40,1996,Urban,1,5.92,0
1317,B,38,2421,Urban,1,5.45,0
